wow;love;sentimentPreprocessRuntime;angry;sad;message;kerasPreprocessed;flinkClassifyRecievedAt;id;flinkPreprocesEnd;kafkaCreatedTime;sentimentClassifyRuntime;flinkPreprocesRecievedAt;flinkClassifyEnd;sentiment;haha
29;1169;1184115;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:27.634;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.287;2017-12-01T15:50:25.603823;24459141;2017-12-01T14:50:26.285;2017-12-01T14:50:27.658;1.5;136
29;1169;1203150;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:27.659;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.288;2017-12-01T15:50:25.603854;24749764;2017-12-01T14:50:26.287;2017-12-01T14:50:27.683;1.5;136
29;1169;1265289;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:27.684;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.290;2017-12-01T15:50:25.603882;24431195;2017-12-01T14:50:26.289;2017-12-01T14:50:27.708;1.5;136
29;1169;1210852;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:27.708;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.291;2017-12-01T15:50:25.603909;24614808;2017-12-01T14:50:26.290;2017-12-01T14:50:27.733;1.5;136
29;1169;1168020;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:27.733;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.293;2017-12-01T15:50:25.603940;24738301;2017-12-01T14:50:26.292;2017-12-01T14:50:27.758;1.5;136
29;1169;1179785;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:27.758;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.294;2017-12-01T15:50:25.603967;22622357;2017-12-01T14:50:26.293;2017-12-01T14:50:27.781;1.5;136
29;1169;1182420;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:27.781;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.296;2017-12-01T15:50:25.603995;25650358;2017-12-01T14:50:26.295;2017-12-01T14:50:27.807;1.5;136
29;1169;1197082;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:27.807;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.297;2017-12-01T15:50:25.604025;21954986;2017-12-01T14:50:26.296;2017-12-01T14:50:27.829;1.5;136
29;1169;1179156;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:27.829;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.299;2017-12-01T15:50:25.604053;24898366;2017-12-01T14:50:26.298;2017-12-01T14:50:27.855;1.5;136
29;1169;1182925;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:27.855;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.301;2017-12-01T15:50:25.604084;22183744;2017-12-01T14:50:26.299;2017-12-01T14:50:27.877;1.5;136
29;1169;1212819;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:27.877;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.302;2017-12-01T15:50:25.604111;24573460;2017-12-01T14:50:26.301;2017-12-01T14:50:27.902;1.5;136
29;1169;1185607;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:27.902;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.304;2017-12-01T15:50:25.604139;22131218;2017-12-01T14:50:26.302;2017-12-01T14:50:27.925;1.5;136
29;1169;1185466;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:27.925;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.305;2017-12-01T15:50:25.604170;22100262;2017-12-01T14:50:26.304;2017-12-01T14:50:27.947;1.5;136
29;1169;1196341;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:27.947;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.307;2017-12-01T15:50:25.604197;22084684;2017-12-01T14:50:26.305;2017-12-01T14:50:27.969;1.5;136
29;1169;1197612;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:27.969;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.308;2017-12-01T15:50:25.604225;22130480;2017-12-01T14:50:26.307;2017-12-01T14:50:27.992;1.5;136
29;1169;1208576;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:27.992;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.310;2017-12-01T15:50:25.604255;21984526;2017-12-01T14:50:26.309;2017-12-01T14:50:28.014;1.5;136
29;1169;1212867;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:28.014;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.311;2017-12-01T15:50:25.604283;21949965;2017-12-01T14:50:26.310;2017-12-01T14:50:28.036;1.5;136
29;1169;1219911;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:28.036;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.313;2017-12-01T15:50:25.604314;21964690;2017-12-01T14:50:26.312;2017-12-01T14:50:28.058;1.5;136
29;1169;1198040;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:28.059;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.315;2017-12-01T15:50:25.604342;21897416;2017-12-01T14:50:26.313;2017-12-01T14:50:28.081;1.5;136
29;1169;1182521;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:28.081;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.316;2017-12-01T15:50:25.604369;21985600;2017-12-01T14:50:26.315;2017-12-01T14:50:28.103;1.5;136
29;1169;1234318;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:28.103;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.318;2017-12-01T15:50:25.604400;21908697;2017-12-01T14:50:26.316;2017-12-01T14:50:28.125;1.5;136
29;1169;1226632;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:28.125;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.319;2017-12-01T15:50:25.604428;21951267;2017-12-01T14:50:26.318;2017-12-01T14:50:28.147;1.5;136
29;1169;1224945;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:28.147;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.321;2017-12-01T15:50:25.604455;22057539;2017-12-01T14:50:26.320;2017-12-01T14:50:28.170;1.5;136
29;1169;1197869;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:28.170;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.322;2017-12-01T15:50:25.604486;21999122;2017-12-01T14:50:26.321;2017-12-01T14:50:28.192;1.5;136
29;1169;1194822;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:28.192;1_instance_2_test_batchsize_1000;2017-12-01T14:50:26.324;2017-12-01T15:50:25.604514;22203479;2017-12-01T14:50:26.323;2017-12-01T14:50:28.214;1.5;136
